Source,Target,Author
2940,1468,S. Sudarshan
2324,2854,Christos Faloutsos
2884,4405,Hans-Peter Kriegel
2472,4663,Raymond T. Ng
5099,2168,Hamid Pirahesh
2698,3188,Sophie Cluet
5367,2004,Minos Garofalakis
3515,3131,Bernhard Seeger
328,1270,Christian S. Jensen
2719,5085,Hans-J&#246;rg Schek
3513,4664,Arnon Rosenthal
2142,370,Jian Pei
5001,1611,Stefano Ceri
4054,402,Stefano Paraboschi
5739,5293,Andrew Eisenberg
5739,406,Jim Melton
2331,2102,Anindya Datta
2636,2645,Amit Sheth
2581,421,Surajit Chaudhuri
423,1212,Luis Gravano
423,3565,H&#233;ctor Garc&#237;a-Molina
4585,5055,Jim Gray
782,1097,H. V. Jagadish
1341,2229,Avigdor Gal
2813,2287,Henry F. Korth
2798,5749,Abraham Silberschatz
550,3785,Joseph M. Hellerstein
5211,3240,Michael Stonebraker
1045,3778,Dennis Shasha
4149,3994,Goetz Graefe
2228,819,David Lomet
4485,3066,Gerhard Weikum
4593,2765,Rajeev Motwani
1168,781,V. S. Subrahmanian
2595,2371,Daniela Florescu
4654,1577,Johannes Gehrke
4890,2367,Yannis E. Ioannidis
3677,5304,Jayavel Shanmugasundaram
4195,4607,Krithi Ramamritham
5229,3188,Tova Milo
5136,3435,Divesh Srivastava
5262,1737,Dimitris Papadias
2709,3402,Kenneth A. Ross
831,4470,Curtis E. Dyreson
1720,4210,Richard Thomas Snodgrass
1556,3776,Jennifer Widom
5282,948,Serge Abiteboul
916,1813,Michael J. Carey
2577,4651,Michael J. Franklin
2626,1877,Karl Aberer
2705,2512,Laura M. Haas
3351,980,Alon Y. Halevy
5511,2754,Kian-Lee Tan
3890,5247,Sunita Sarawagi
2425,3189,Beng Chin Ooi
1106,2971,Nick Koudas
5687,1173,Sushil Jajodia
1191,5064,David J. DeWitt
2793,3985,Guido Moerkotte
4141,4742,Eric Simon
3213,1417,Hongjun Lu
1650,2012,Alexandros Labrinidis
2918,2993,Rakesh Agrawal
3964,3444,Peter Buneman
4472,5107,Leonid Libkin
2668,4496,Marianne Winslett
3676,2330,Theodore Johnson
3759,3355,Patrick Valduriez
4234,4707,Jeffrey F. Naughton
2812,2929,Alon Y. Levy
5714,4955,Umeshwar Dayal
5045,4523,Miron Livny
11306,11414,Viswanath Poosala
8583,7044,Yannis E. Ioannidis
10949,11369,Hamid Pirahesh
7676,10000,Hanan Samet
8562,5784,Daniel A. Keim
8623,11285,Praveen Seshadri
10128,11024,Krithi Ramamritham
11398,9888,Alfons Kemper
6662,9344,Donald Kossmann
8595,9929,Mitch Cherniack
9929,8440,Stanley B. Zdonik
5799,8440,Michael Stonebraker
11397,9386,Hector Garcia-Molina
11026,6769,Rakesh Agrawal
10406,9922,Luis Gravano
11409,10390,Raymond T. Ng
7249,7367,Timos K. Sellis
8297,9816,Kyuseok Shim
8966,9202,Jennifer Widom
8286,11126,Joachim Hammer
6281,8899,Dan Suciu
11035,11328,Daniela Florescu
6245,6082,Alon Y. Levy
11249,11498,Mary F. Fernandez
7665,11175,Elisa Bertino
9506,6535,Dennis Shasha
5869,9751,Nelson Mendonça Mattos
9961,7427,Philip A. Bernstein
7048,8434,Jeffrey F. Naughton
11372,6717,Tova Milo
7690,11372,Serge Abiteboul
7249,11372,Sophie Cluet
10732,8489,Bernhard Seeger
11397,11334,Yannis Papakonstantinou
5909,10667,Christian S. Jensen
9591,9238,Curtis E. Dyreson
10766,9120,Abraham Silberschatz
10885,10296,Rajeev Rastogi
11043,10401,Philip S. Yu
8611,5937,Nick Roussopoulos
10284,8461,Hongjun Lu
8617,5950,Jim Melton
9451,7240,Andrew Eisenberg
10727,6375,Amit P. Sheth
7164,6583,Per-Åke Larson
9345,11631,Surajit Chaudhuri
7274,11346,Umeshwar Dayal
8988,5975,Anindya Datta
7596,10303,Alon Y. Halevy
11663,11432,Goetz Graefe
11538,11693,Patrick Valduriez
9603,6012,Divesh Srivastava
11523,9228,H. V. Jagadish
10917,10632,C. Mohan
10955,9233,Phillip B. Gibbons
6033,11471,Xiaolei Qian
11368,11204,Nick Koudas
9121,6039,Ling Liu
6772,10780,Elke A. Rundensteiner
9739,6050,Joseph M. Hellerstein
6399,9329,Inderpal Singh Mumick
9606,6060,Raghu Ramakrishnan
11110,10236,Sunita Sarawagi
9742,8782,Richard T. Snodgrass
7092,6750,Soumen Chakrabarti
10766,8629,S. Sudarshan
6662,11463,Michael J. Franklin
11148,6126,Minos N. Garofalakis
7604,10557,Theodore Johnson
7647,11511,Chee Yong Chan
7376,7145,Sushil Jajodia
7367,6148,Dimitris Papadias
9927,7412,Jeffrey D. Ullman
6158,6665,Alberto O. Mendelzon
10627,10450,Christos Faloutsos
8354,6619,Kian-Lee Tan
7685,8740,Kenneth A. Ross
10445,6389,Henry F. Korth
10865,6225,Philip Bohannon
9077,8062,Wen-Syan Li
8172,7158,Jayant R. Haritsa
10318,6249,Miron Livny
8979,9372,Yufei Tao
8018,11182,Yannis Kotidis
6597,9174,Hans-Peter Kriegel
10642,6293,Gerhard Weikum
10570,11426,Martin L. Kersten
6297,11679,Asuman Dogac
7412,9035,Hans-Jörg Schek
11687,9142,David B. Lomet
7709,10100,Peter J. Haas
9078,8594,Flip Korn
10253,10301,Laks V. S. Lakshmanan
9611,11258,Michael J. Carey
7755,8255,Johannes Gehrke
7441,6801,Peter Buneman
6422,11678,Renée J. Miller
7048,11294,S. Seshadri
7923,6460,Charu C. Aggarwal
6473,11359,Divyakant Agrawal
8036,8642,Stefano Ceri
9614,11455,Vivek R. Narasayya
7690,6718,Rajeev Motwani
11349,9085,V. S. Subrahmanian
11007,10450,Ramakrishnan Srikant
6541,11335,David J. DeWitt
10199,11021,Jignesh M. Patel
8625,10288,Ahmed K. Elmagarmid
10107,10049,Beng Chin Ooi
10684,6646,Arnon Rosenthal
8723,10111,Jian Pei
10636,7636,Jiawei Han
7966,8852,Jayavel Shanmugasundaram
10875,7450,K. Selçuk Candan
6893,10891,Eric Simon
10810,6838,Ioana Manolescu
9214,8305,Daniel Barbará
10217,9151,Karl Aberer
8072,8071,Marianne Winslett
6994,8975,Erhard Rahm
10610,8050,Matthias Jarke
10279,8792,Laura M. Haas
11421,7710,?
10015,10003,Guy M. Lohman
8527,10381,Calton Pu
9882,9977,Stefano Paraboschi
10741,9881,Bruce G. Lindsay
9321,7765,M. Tamer Özsu
11045,11198,Guido Moerkotte
7359,9983,César A. Galindo-Legaria
11335,8831,Jim Gray
11359,10925,Amr El Abbadi
9591,10358,Arie Segev
9817,8533,Anastassia Ailamaki
11253,9136,Sridhar Ramaswamy
8107,10557,S. Muthukrishnan
3006,3731,Yannis Papakonstantinou
245,1841,Praveen Seshadri
39,4514,Nick Roussopoulos
2067,2785,Yannis Kotidis
4362,4622,Asuman Dogac
85,151,Calton Pu
2410,2316,Alfons Kemper
4711,91,Donald Kossmann
95,2233,Ouri Wolfson
2671,5388,Philip A. Bernstein
4767,4154,Matthias Jarke
946,3798,Divyakant Agrawal
5194,1740,Phillip B. Gibbons
1740,734,Viswanath Poosala
734,4185,Sridhar Ramaswamy
2436,4663,Laks V. S. Lakshmanan
4663,153,Jiawei Han
1658,4850,Dan Suciu
2925,2412,Daniel A. Keim
2477,3629,C. Mohan
1961,3945,Philip S. Yu
268,3832,Rajeev Rastogi
2852,243,Kyuseok Shim
5634,261,Hector Garcia-Molina
5008,5045,Raghu Ramakrishnan
1364,4899,M. Tamer &#214;zsu
298,1131,S. Seshadri
4234,2716,S. Sudarshan
2324,301,Christos Faloutsos
2884,1110,Hans-Peter Kriegel
2472,1574,Raymond T. Ng
5099,281,Hamid Pirahesh
2379,5088,Sophie Cluet
5367,5754,Minos Garofalakis
4405,1414,Bernhard Seeger
328,1080,Christian S. Jensen
2719,3517,Hans-J&#246;rg Schek
3513,5628,Arnon Rosenthal
2142,1396,Jian Pei
5001,5360,Stefano Ceri
4054,435,Stefano Paraboschi
5739,2608,Andrew Eisenberg
5739,1558,Jim Melton
2331,3638,Anindya Datta
2636,414,Amit Sheth
2581,2218,Surajit Chaudhuri
4719,1057,Luis Gravano
423,4493,H&#233;ctor Garc&#237;a-Molina
2189,4193,Jim Gray
782,2892,H. V. Jagadish
1341,2007,Avigdor Gal
2813,4431,Henry F. Korth
2798,3832,Abraham Silberschatz
550,4297,Joseph M. Hellerstein
5211,4433,Michael Stonebraker
1045,4809,Dennis Shasha
694,2466,Goetz Graefe
2228,4433,David Lomet
4485,1381,Gerhard Weikum
4593,4689,Rajeev Motwani
1168,3438,V. S. Subrahmanian
2595,3532,Daniela Florescu
4654,2857,Johannes Gehrke
4890,2887,Yannis E. Ioannidis
3677,1817,Jayavel Shanmugasundaram
4195,4495,Krithi Ramamritham
782,2497,Tova Milo
5136,5099,Divesh Srivastava
5262,4178,Dimitris Papadias
2709,2687,Kenneth A. Ross
831,4442,Curtis E. Dyreson
1720,4434,Richard Thomas Snodgrass
1556,2003,Jennifer Widom
5282,3188,Serge Abiteboul
916,2454,Michael J. Carey
2577,5163,Michael J. Franklin
2626,1941,Karl Aberer
2705,3669,Laura M. Haas
3351,1533,Alon Y. Halevy
5511,5655,Kian-Lee Tan
2933,1412,Sunita Sarawagi
2425,1462,Beng Chin Ooi
1106,2077,Nick Koudas
5687,3929,Sushil Jajodia
1191,3921,David J. DeWitt
2793,2905,Guido Moerkotte
4141,3273,Eric Simon
3213,2955,Hongjun Lu
3636,1796,Alexandros Labrinidis
2918,5709,Rakesh Agrawal
3964,4472,Peter Buneman
4472,1627,Leonid Libkin
1712,2021,Marianne Winslett
3676,5213,Theodore Johnson
5363,3352,Patrick Valduriez
4234,2918,Jeffrey F. Naughton
2812,5559,Alon Y. Levy
3606,2402,Umeshwar Dayal
5045,4308,Miron Livny
11306,11288,Viswanath Poosala
8583,7812,Yannis E. Ioannidis
10949,8075,Hamid Pirahesh
7676,8659,Hanan Samet
8562,6909,Daniel A. Keim
8623,5788,Praveen Seshadri
10128,8988,Krithi Ramamritham
11398,5796,Alfons Kemper
6662,7299,Donald Kossmann
8595,6954,Mitch Cherniack
9929,8378,Stanley B. Zdonik
5799,8445,Michael Stonebraker
11397,6578,Hector Garcia-Molina
11026,10102,Rakesh Agrawal
10406,7108,Luis Gravano
11409,9759,Raymond T. Ng
7249,10814,Timos K. Sellis
8297,7916,Kyuseok Shim
8966,9207,Jennifer Widom
8286,5848,Joachim Hammer
6281,7241,Dan Suciu
11035,7241,Daniela Florescu
6245,6243,Alon Y. Levy
11249,10477,Mary F. Fernandez
7665,7084,Elisa Bertino
9506,10248,Dennis Shasha
5869,6365,Nelson Mendonça Mattos
9961,11335,Philip A. Bernstein
7048,10100,Jeffrey F. Naughton
6573,6945,Tova Milo
7690,5883,Serge Abiteboul
7249,11505,Sophie Cluet
10732,6826,Bernhard Seeger
11397,9770,Yannis Papakonstantinou
5909,10668,Christian S. Jensen
9591,5912,Curtis E. Dyreson
10766,5923,Abraham Silberschatz
10885,10045,Rajeev Rastogi
11043,10403,Philip S. Yu
8611,8017,Nick Roussopoulos
10284,8047,Hongjun Lu
9930,8992,Jim Melton
9451,8617,Andrew Eisenberg
10727,10797,Amit P. Sheth
7164,6845,Per-Åke Larson
9345,10484,Surajit Chaudhuri
7274,11228,Umeshwar Dayal
8988,9272,Anindya Datta
11038,8737,Alon Y. Halevy
11663,6003,Goetz Graefe
11538,7249,Patrick Valduriez
9228,8834,Divesh Srivastava
11523,10253,H. V. Jagadish
10917,10652,C. Mohan
10955,10580,Phillip B. Gibbons
6033,9979,Xiaolei Qian
11368,6086,Nick Koudas
9121,6488,Ling Liu
6937,8704,Elke A. Rundensteiner
9739,10917,Joseph M. Hellerstein
6399,10365,Inderpal Singh Mumick
9606,7724,Raghu Ramakrishnan
10439,11232,Sunita Sarawagi
9742,7249,Richard T. Snodgrass
7508,6089,Soumen Chakrabarti
10766,10045,S. Sudarshan
6662,10956,Michael J. Franklin
11148,10615,Minos N. Garofalakis
9718,11587,Theodore Johnson
7647,7383,Chee Yong Chan
7376,11690,Sushil Jajodia
7367,6629,Dimitris Papadias
9927,7892,Jeffrey D. Ullman
6158,11241,Alberto O. Mendelzon
10627,8532,Christos Faloutsos
8354,7548,Kian-Lee Tan
7685,7462,Kenneth A. Ross
10445,9368,Henry F. Korth
10865,9368,Philip Bohannon
7450,11430,Wen-Syan Li
8172,9048,Jayant R. Haritsa
10318,8240,Miron Livny
11033,7750,Yufei Tao
8018,9967,Yannis Kotidis
6597,8695,Hans-Peter Kriegel
10642,11160,Gerhard Weikum
10570,7530,Martin L. Kersten
9978,6436,Asuman Dogac
7412,11501,Hans-Jörg Schek
11687,11512,David B. Lomet
7709,6326,Peter J. Haas
9078,8532,Flip Korn
10253,7104,Laks V. S. Lakshmanan
9611,6855,Michael J. Carey
10092,7685,Johannes Gehrke
7441,9426,Peter Buneman
11030,10404,Renée J. Miller
8780,7105,S. Seshadri
8370,10048,Charu C. Aggarwal
9994,9764,Divyakant Agrawal
8036,6717,Stefano Ceri
7317,8769,Vivek R. Narasayya
6766,7073,Rajeev Motwani
11349,10618,V. S. Subrahmanian
11007,11026,Ramakrishnan Srikant
6541,9294,David J. DeWitt
10199,10578,Jignesh M. Patel
8625,10132,Ahmed K. Elmagarmid
10107,7554,Beng Chin Ooi
10684,8318,Arnon Rosenthal
6676,11042,Jian Pei
10636,6873,Jiawei Han
7966,8662,Jayavel Shanmugasundaram
10875,8062,K. Selçuk Candan
6893,9292,Eric Simon
10810,9435,Ioana Manolescu
9214,9142,Daniel Barbará
9323,7808,Karl Aberer
8072,11044,Marianne Winslett
6994,10447,Erhard Rahm
10610,7194,Matthias Jarke
10279,10458,Laura M. Haas
11421,10399,?
10015,7766,Guy M. Lohman
8527,7407,Calton Pu
9882,8540,Stefano Paraboschi
10741,10931,Bruce G. Lindsay
9321,7254,M. Tamer Özsu
11045,7288,Guido Moerkotte
7359,11262,César A. Galindo-Legaria
8586,9537,Jim Gray
11359,8369,Amr El Abbadi
9591,9500,Arie Segev
9817,11573,Anastassia Ailamaki
11253,9553,Sridhar Ramaswamy
8107,9564,S. Muthukrishnan
3006,604,Yannis Papakonstantinou
245,4308,Praveen Seshadri
39,5346,Nick Roussopoulos
2067,3459,Yannis Kotidis
4362,1199,Asuman Dogac
85,1823,Calton Pu
2410,3564,Alfons Kemper
4711,3644,Donald Kossmann
95,3995,Ouri Wolfson
2671,3437,Philip A. Bernstein
4767,3132,Matthias Jarke
946,2743,Divyakant Agrawal
5194,1100,Phillip B. Gibbons
1740,3007,Viswanath Poosala
734,3740,Sridhar Ramaswamy
2436,153,Laks V. S. Lakshmanan
4663,3454,Jiawei Han
1658,4595,Dan Suciu
2925,685,Daniel A. Keim
2477,4340,C. Mohan
1961,4011,Philip S. Yu
268,5754,Rajeev Rastogi
2852,5367,Kyuseok Shim
5634,5253,Hector Garcia-Molina
5008,1346,Raghu Ramakrishnan
1364,3172,M. Tamer &#214;zsu
298,268,S. Seshadri
4234,2786,S. Sudarshan
2324,2994,Christos Faloutsos
2884,5272,Hans-Peter Kriegel
2472,3175,Raymond T. Ng
5099,4283,Hamid Pirahesh
2379,2497,Sophie Cluet
5367,2270,Minos Garofalakis
4405,4521,Bernhard Seeger
328,4470,Christian S. Jensen
2719,3678,Hans-J&#246;rg Schek
3513,350,Arnon Rosenthal
2142,1237,Jian Pei
5001,4497,Stefano Ceri
4054,564,Stefano Paraboschi
5739,1683,Andrew Eisenberg
5739,4058,Jim Melton
2331,409,Anindya Datta
2636,4063,Amit Sheth
2581,1072,Surajit Chaudhuri
4719,3937,Luis Gravano
423,4719,H&#233;ctor Garc&#237;a-Molina
2189,1510,Jim Gray
782,1873,H. V. Jagadish
1341,2266,Avigdor Gal
2813,697,Henry F. Korth
2798,2813,Abraham Silberschatz
550,5197,Joseph M. Hellerstein
5211,691,Michael Stonebraker
1045,2263,Dennis Shasha
694,4516,Goetz Graefe
2228,5241,David Lomet
4485,2566,Gerhard Weikum
4593,2451,Rajeev Motwani
1168,4750,V. S. Subrahmanian
2595,719,Daniela Florescu
4654,1741,Johannes Gehrke
4890,3912,Yannis E. Ioannidis
3677,5371,Jayavel Shanmugasundaram
4195,4752,Krithi Ramamritham
782,5282,Tova Milo
5136,2929,Divesh Srivastava
5262,5266,Dimitris Papadias
2709,2008,Kenneth A. Ross
831,5340,Curtis E. Dyreson
1720,4475,Richard Thomas Snodgrass
1556,2521,Jennifer Widom
5282,3606,Serge Abiteboul
916,4523,Michael J. Carey
2577,5052,Michael J. Franklin
2626,5561,Karl Aberer
2705,2937,Laura M. Haas
3351,2655,Alon Y. Halevy
5511,1991,Kian-Lee Tan
2933,5381,Sunita Sarawagi
2425,5655,Beng Chin Ooi
1106,1438,Nick Koudas
5687,3996,Sushil Jajodia
1191,3158,David J. DeWitt
2793,1244,Guido Moerkotte
4141,5740,Eric Simon
3213,3852,Hongjun Lu
3636,1766,Alexandros Labrinidis
2918,3606,Rakesh Agrawal
3964,1595,Peter Buneman
4472,1724,Leonid Libkin
1712,2661,Marianne Winslett
3676,5119,Theodore Johnson
5363,4870,Patrick Valduriez
4234,2407,Jeffrey F. Naughton
2812,3034,Alon Y. Levy
3606,3575,Umeshwar Dayal
5045,2741,Miron Livny
11306,9340,Viswanath Poosala
8583,5894,Yannis E. Ioannidis
10949,6060,Hamid Pirahesh
7676,5781,Hanan Samet
8562,11230,Daniel A. Keim
8623,9788,Praveen Seshadri
10128,8349,Krithi Ramamritham
11398,11688,Alfons Kemper
6662,5892,Donald Kossmann
8595,8306,Mitch Cherniack
9929,7707,Stanley B. Zdonik
5799,7482,Michael Stonebraker
11397,7730,Hector Garcia-Molina
11026,11007,Rakesh Agrawal
10406,8740,Luis Gravano
11409,8479,Raymond T. Ng
7249,10859,Timos K. Sellis
8297,11148,Kyuseok Shim
8966,10494,Jennifer Widom
8286,9658,Joachim Hammer
6281,9550,Dan Suciu
11035,9292,Daniela Florescu
6245,6116,Alon Y. Levy
11249,6415,Mary F. Fernandez
7665,11341,Elisa Bertino
9506,11538,Dennis Shasha
5869,11677,Nelson Mendonça Mattos
9961,7561,Philip A. Bernstein
7048,5880,Jeffrey F. Naughton
6573,7718,Tova Milo
7690,5887,Serge Abiteboul
7249,10131,Sophie Cluet
10732,9324,Bernhard Seeger
11397,5906,Yannis Papakonstantinou
5909,8493,Christian S. Jensen
9591,11449,Curtis E. Dyreson
10766,10027,Abraham Silberschatz
10885,8255,Rajeev Rastogi
11043,9860,Philip S. Yu
8611,6263,Nick Roussopoulos
10284,7636,Hongjun Lu
9930,10884,Jim Melton
9451,9930,Andrew Eisenberg
10727,7185,Amit P. Sheth
7164,11455,Per-Åke Larson
9345,6519,Surajit Chaudhuri
7274,9150,Umeshwar Dayal
8988,11257,Anindya Datta
11038,9825,Alon Y. Halevy
11663,6903,Goetz Graefe
11538,8721,Patrick Valduriez
9228,9603,Divesh Srivastava
11523,9237,H. V. Jagadish
10917,9194,C. Mohan
10955,11414,Phillip B. Gibbons
6033,6110,Xiaolei Qian
11368,10919,Nick Koudas
9121,7771,Ling Liu
6937,10368,Elke A. Rundensteiner
9739,7974,Joseph M. Hellerstein
6399,9150,Inderpal Singh Mumick
9606,8240,Raghu Ramakrishnan
10439,7906,Sunita Sarawagi
9742,9812,Richard T. Snodgrass
7508,6505,Soumen Chakrabarti
10766,7105,S. Sudarshan
6662,6351,Michael J. Franklin
11148,9725,Minos N. Garofalakis
9718,7462,Theodore Johnson
7647,9275,Chee Yong Chan
7376,10575,Sushil Jajodia
7367,7750,Dimitris Papadias
9927,7191,Jeffrey D. Ullman
6158,8792,Alberto O. Mendelzon
10627,10583,Christos Faloutsos
8354,11325,Kian-Lee Tan
7685,7851,Kenneth A. Ross
10445,10427,Henry F. Korth
10865,10296,Philip Bohannon
7450,8839,Wen-Syan Li
8172,6234,Jayant R. Haritsa
10318,6866,Miron Livny
11033,6252,Yufei Tao
8018,8017,Yannis Kotidis
6597,10712,Hans-Peter Kriegel
10642,7324,Gerhard Weikum
10570,8779,Martin L. Kersten
9978,7781,Asuman Dogac
7412,6544,Hans-Jörg Schek
11687,8379,David B. Lomet
7709,10198,Peter J. Haas
9078,9237,Flip Korn
10253,8897,Laks V. S. Lakshmanan
9611,6727,Michael J. Carey
10092,6406,Johannes Gehrke
7441,9533,Peter Buneman
11030,10948,Renée J. Miller
8780,6756,S. Seshadri
8370,11043,Charu C. Aggarwal
9994,11430,Divyakant Agrawal
8036,7236,Stefano Ceri
7317,9345,Vivek R. Narasayya
6766,7971,Rajeev Motwani
11349,6707,V. S. Subrahmanian
11007,8278,Ramakrishnan Srikant
6541,6739,David J. DeWitt
10199,8309,Jignesh M. Patel
8625,11540,Ahmed K. Elmagarmid
10107,8835,Beng Chin Ooi
10684,8446,Arnon Rosenthal
6676,7972,Jian Pei
10636,10078,Jiawei Han
7966,8572,Jayavel Shanmugasundaram
10875,10719,K. Selçuk Candan
6893,7564,Eric Simon
10810,8639,Ioana Manolescu
9214,10621,Daniel Barbará
9323,9892,Karl Aberer
8072,11273,Marianne Winslett
6994,10478,Erhard Rahm
10610,10942,Matthias Jarke
10279,11419,Laura M. Haas
11421,10657,?
10015,9983,Guy M. Lohman
8527,7224,Calton Pu
9882,7933,Stefano Paraboschi
10741,7993,Bruce G. Lindsay
9321,10390,M. Tamer Özsu
11045,9177,Guido Moerkotte
7359,8318,César A. Galindo-Legaria
8586,9634,Jim Gray
11359,8541,Amr El Abbadi
9591,9150,Arie Segev
9817,11640,Anastassia Ailamaki
11253,10580,Sridhar Ramaswamy
8107,9597,S. Muthukrishnan
245,2741,Praveen Seshadri
39,4680,Nick Roussopoulos
2067,39,Yannis Kotidis
4622,2209,Asuman Dogac
151,1377,Calton Pu
2410,689,Alfons Kemper
2410,5760,Donald Kossmann
2671,5714,Philip A. Bernstein
3798,131,Divyakant Agrawal
5194,146,Phillip B. Gibbons
2829,1505,Viswanath Poosala
2436,4826,Laks V. S. Lakshmanan
4422,930,Jiawei Han
1658,2932,Dan Suciu
2925,915,Daniel A. Keim
2477,5174,C. Mohan
1961,2060,Philip S. Yu
526,2435,Rajeev Rastogi
2852,2106,Kyuseok Shim
5634,265,Hector Garcia-Molina
5008,1347,Raghu Ramakrishnan
1364,5382,M. Tamer &#214;zsu
298,3914,S. Seshadri
4234,2725,S. Sudarshan
2324,1855,Christos Faloutsos
2884,4857,Hans-Peter Kriegel
2472,5605,Raymond T. Ng
5099,1244,Hamid Pirahesh
2379,4642,Sophie Cluet
5754,1090,Minos Garofalakis
4405,5545,Bernhard Seeger
328,4442,Christian S. Jensen
5628,4609,Arnon Rosenthal
5001,402,Stefano Ceri
5739,2227,Andrew Eisenberg
5739,1659,Jim Melton
4047,1888,Amit Sheth
2581,2352,Surajit Chaudhuri
4719,4513,Luis Gravano
423,3988,H&#233;ctor Garc&#237;a-Molina
2189,4553,Jim Gray
782,4567,H. V. Jagadish
526,2945,Abraham Silberschatz
550,4690,Joseph M. Hellerstein
5211,5715,Michael Stonebraker
1045,1242,Dennis Shasha
694,3943,Goetz Graefe
4433,705,David Lomet
4485,2761,Gerhard Weikum
4593,5235,Rajeev Motwani
1168,3985,V. S. Subrahmanian
2595,2128,Daniela Florescu
4654,5294,Johannes Gehrke
4890,3020,Yannis E. Ioannidis
4195,5365,Krithi Ramamritham
782,3976,Tova Milo
2709,4234,Divesh Srivastava
5262,1108,Dimitris Papadias
2709,1497,Kenneth A. Ross
1720,1270,Richard Thomas Snodgrass
1556,1378,Jennifer Widom
5282,4664,Serge Abiteboul
916,4274,Michael J. Carey
2577,3528,Michael J. Franklin
2626,2043,Karl Aberer
3669,2369,Laura M. Haas
1533,960,Alon Y. Halevy
5511,1097,Kian-Lee Tan
2933,2918,Sunita Sarawagi
2425,1369,Beng Chin Ooi
4755,2562,Nick Koudas
3929,4580,Sushil Jajodia
1191,4318,David J. DeWitt
3145,5088,Guido Moerkotte
4141,4945,Eric Simon
3213,4111,Hongjun Lu
3636,1767,Alexandros Labrinidis
2918,3194,Rakesh Agrawal
1627,5059,Leonid Libkin
1712,2632,Marianne Winslett
5213,3689,Theodore Johnson
5363,2890,Patrick Valduriez
4234,4714,Jeffrey F. Naughton
3606,3973,Umeshwar Dayal
5045,3095,Miron Livny
9455,10176,Viswanath Poosala
8583,5769,Yannis E. Ioannidis
10949,5772,Hamid Pirahesh
7923,7264,Daniel A. Keim
7823,6784,Praveen Seshadri
10128,5790,Krithi Ramamritham
11398,8370,Alfons Kemper
6662,9993,Donald Kossmann
8595,8440,Mitch Cherniack
9929,9948,Stanley B. Zdonik
5799,11638,Michael Stonebraker
11397,8627,Hector Garcia-Molina
7709,6532,Rakesh Agrawal
10406,10919,Luis Gravano
11409,10169,Raymond T. Ng
7249,5841,Timos K. Sellis
8297,11337,Kyuseok Shim
7688,7683,Jennifer Widom
6281,8785,Dan Suciu
11035,9299,Daniela Florescu
6245,8834,Alon Y. Levy
11249,7764,Mary F. Fernandez
9506,8875,Dennis Shasha
11116,7840,Nelson Mendonça Mattos
9961,7724,Philip A. Bernstein
7692,9089,Jeffrey F. Naughton
6573,11626,Tova Milo
10126,11397,Serge Abiteboul
7249,10420,Sophie Cluet
10732,10765,Bernhard Seeger
11397,6037,Yannis Papakonstantinou
5909,8750,Christian S. Jensen
5912,7361,Curtis E. Dyreson
10766,6195,Abraham Silberschatz
10885,7105,Rajeev Rastogi
11043,10250,Philip S. Yu
8611,8792,Nick Roussopoulos
10284,10196,Hongjun Lu
9930,11559,Jim Melton
9451,7436,Andrew Eisenberg
10727,9106,Amit P. Sheth
6845,5955,Per-Åke Larson
6275,9089,Surajit Chaudhuri
10379,7873,Umeshwar Dayal
11038,9189,Alon Y. Halevy
6003,10177,Goetz Graefe
11538,10646,Patrick Valduriez
9228,10125,Divesh Srivastava
11523,6806,H. V. Jagadish
10917,7375,C. Mohan
10955,9401,Phillip B. Gibbons
9979,10945,Xiaolei Qian
11368,10025,Nick Koudas
10656,7296,Ling Liu
6937,11657,Elke A. Rundensteiner
9739,9385,Joseph M. Hellerstein
9606,10676,Raghu Ramakrishnan
10439,6724,Sunita Sarawagi
9742,6104,Richard T. Snodgrass
7508,8235,Soumen Chakrabarti
10766,8780,S. Sudarshan
6662,7249,Michael J. Franklin
7826,10243,Minos N. Garofalakis
9718,9710,Theodore Johnson
7376,6707,Sushil Jajodia
7367,10859,Dimitris Papadias
9927,9592,Jeffrey D. Ullman
6158,9743,Alberto O. Mendelzon
10627,8802,Christos Faloutsos
8835,11520,Kian-Lee Tan
7685,8370,Kenneth A. Ross
10767,6880,Henry F. Korth
9368,6880,Philip Bohannon
7450,10476,Wen-Syan Li
9518,9185,Jayant R. Haritsa
10318,9970,Miron Livny
11033,11215,Yufei Tao
8018,8594,Yannis Kotidis
6597,9659,Hans-Peter Kriegel
